ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,min.size2,max.size,max.size2,bag.above.max,bag.above.max2,bag.below.min,mode,gear.restriction,other,Comments,imputed
,2016,2,NY,9999,1,9999,Winter Flounder,01-04-16,30-04-16,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2016,3,NY,9999,1,9999,Winter Flounder,01-05-16,30-05-16,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2016,3,NY,9999,1,9999,Winter Flounder,31-05-16,30-06-16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,4,NY,9999,1,9999,Winter Flounder,01-07-16,31-08-16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,5,NY,9999,1,9999,Winter Flounder,01-09-16,31-10-16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,6,NY,9999,1,9999,Winter Flounder,01-11-16,31-12-16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,1,NY,9999,1,9999,Winter Flounder,01-01-17,28-02-17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,2,NY,9999,1,9999,Winter Flounder,01-03-17,31-03-17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,2,NY,9999,1,9999,Winter Flounder,01-04-17,30-04-17,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2017,3,NY,9999,1,9999,Winter Flounder,01-05-17,30-05-17,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2017,3,NY,9999,1,9999,Winter Flounder,31-05-17,30-06-17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,4,NY,9999,1,9999,Winter Flounder,01-07-17,31-08-17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,5,NY,9999,1,9999,Winter Flounder,01-09-17,31-10-17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,6,NY,9999,1,9999,Winter Flounder,01-11-17,31-12-17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,1,NY,9999,1,9999,Winter Flounder,01-01-18,28-02-18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,2,NY,9999,1,9999,Winter Flounder,01-03-18,31-03-18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,2,NY,9999,1,9999,Winter Flounder,01-04-18,30-04-18,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2018,3,NY,9999,1,9999,Winter Flounder,01-05-18,30-05-18,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2018,3,NY,9999,1,9999,Winter Flounder,31-05-18,30-06-18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,4,NY,9999,1,9999,Winter Flounder,01-07-18,31-08-18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,5,NY,9999,1,9999,Winter Flounder,01-09-18,31-10-18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,6,NY,9999,1,9999,Winter Flounder,01-11-18,31-12-18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1998,1,NJ,9999,1,9999,Winter Flounder,01-01-98,28-02-98,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1998,2,NJ,9999,1,9999,Winter Flounder,01-03-98,30-04-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1998,3,NJ,9999,1,9999,Winter Flounder,01-05-98,31-05-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1998,3,NJ,9999,1,9999,Winter Flounder,01-06-98,30-06-98,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1998,4,NJ,9999,1,9999,Winter Flounder,01-07-98,31-08-98,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1998,5,NJ,9999,1,9999,Winter Flounder,01-09-98,14-09-98,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1998,5,NJ,9999,1,9999,Winter Flounder,15-09-98,31-10-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1998,6,NJ,9999,1,9999,Winter Flounder,01-11-98,31-12-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1999,1,NJ,9999,1,9999,Winter Flounder,01-01-99,28-02-99,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,2,NJ,9999,1,9999,Winter Flounder,01-03-99,30-04-99,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1999,3,NJ,9999,1,9999,Winter Flounder,01-05-99,31-05-99,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1999,3,NJ,9999,1,9999,Winter Flounder,01-06-99,30-06-99,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,4,NJ,9999,1,9999,Winter Flounder,01-07-99,31-08-99,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,5,NJ,9999,1,9999,Winter Flounder,01-09-99,14-09-99,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,1999,5,NJ,9999,1,9999,Winter Flounder,15-09-99,31-10-99,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1999,6,NJ,9999,1,9999,Winter Flounder,01-11-99,31-12-99,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,2000,1,NJ,9999,1,9999,Winter Flounder,01-01-00,29-02-00,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2000,2,NJ,9999,1,9999,Winter Flounder,01-03-00,30-04-00,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2000,3,NJ,9999,1,9999,Winter Flounder,01-05-00,31-05-00,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2000,3,NJ,9999,1,9999,Winter Flounder,01-06-00,30-06-00,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2000,4,NJ,9999,1,9999,Winter Flounder,01-07-00,31-08-00,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2000,5,NJ,9999,1,9999,Winter Flounder,01-09-00,14-09-00,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2000,5,NJ,9999,1,9999,Winter Flounder,15-09-00,31-10-00,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2000,6,NJ,9999,1,9999,Winter Flounder,01-11-00,31-12-00,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2001,1,NJ,9999,1,9999,Winter Flounder,01-01-01,28-02-01,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2001,2,NJ,9999,1,9999,Winter Flounder,01-03-01,30-04-01,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2001,3,NJ,9999,1,9999,Winter Flounder,01-05-01,31-05-01,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2001,3,NJ,9999,1,9999,Winter Flounder,01-06-01,30-06-01,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2001,4,NJ,9999,1,9999,Winter Flounder,01-07-01,31-08-01,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2001,5,NJ,9999,1,9999,Winter Flounder,01-09-01,14-09-01,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2001,5,NJ,9999,1,9999,Winter Flounder,15-09-01,31-10-01,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2001,6,NJ,9999,1,9999,Winter Flounder,01-11-01,31-12-01,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2002,1,NJ,9999,1,9999,Winter Flounder,01-01-02,28-02-02,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2002,2,NJ,9999,1,9999,Winter Flounder,01-03-02,30-04-02,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2002,3,NJ,9999,1,9999,Winter Flounder,01-05-02,31-05-02,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2002,3,NJ,9999,1,9999,Winter Flounder,01-06-02,30-06-02,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2002,4,NJ,9999,1,9999,Winter Flounder,01-07-02,31-08-02,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2002,5,NJ,9999,1,9999,Winter Flounder,01-09-02,14-09-02,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2002,5,NJ,9999,1,9999,Winter Flounder,15-09-02,31-10-02,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2002,6,NJ,9999,1,9999,Winter Flounder,01-11-02,31-12-02,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2003,1,NJ,9999,1,9999,Winter Flounder,01-01-03,28-02-03,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2003,2,NJ,9999,1,9999,Winter Flounder,01-03-03,30-04-03,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2003,3,NJ,9999,1,9999,Winter Flounder,01-05-03,31-05-03,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2003,3,NJ,9999,1,9999,Winter Flounder,01-06-03,30-06-03,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2003,4,NJ,9999,1,9999,Winter Flounder,01-07-03,31-08-03,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2003,5,NJ,9999,1,9999,Winter Flounder,01-09-03,14-09-03,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2003,5,NJ,9999,1,9999,Winter Flounder,15-09-03,31-10-03,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2003,6,NJ,9999,1,9999,Winter Flounder,01-11-03,31-12-03,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2004,1,NJ,9999,1,9999,Winter Flounder,01-01-04,29-02-04,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2004,2,NJ,9999,1,9999,Winter Flounder,01-03-04,30-04-04,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2004,3,NJ,9999,1,9999,Winter Flounder,01-05-04,31-05-04,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2004,3,NJ,9999,1,9999,Winter Flounder,01-06-04,30-06-04,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2004,4,NJ,9999,1,9999,Winter Flounder,01-07-04,31-08-04,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2004,5,NJ,9999,1,9999,Winter Flounder,01-09-04,14-09-04,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2004,5,NJ,9999,1,9999,Winter Flounder,15-09-04,31-10-04,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2004,6,NJ,9999,1,9999,Winter Flounder,01-11-04,31-12-04,,9999,9999,9999,,9999,,11,,9999,,9999,,9999,0,0,0,,0
,2005,1,NJ,9999,1,9999,Winter Flounder,01-01-05,28-02-05,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2005,2,NJ,9999,1,9999,Winter Flounder,01-03-05,22-03-05,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2005,2,NJ,9999,1,9999,Winter Flounder,23-03-05,30-04-05,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2005,3,NJ,9999,1,9999,Winter Flounder,01-05-05,21-05-05,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2005,3,NJ,9999,1,9999,Winter Flounder,22-05-05,30-06-05,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2005,4,NJ,9999,1,9999,Winter Flounder,01-07-05,31-08-05,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2005,5,NJ,9999,1,9999,Winter Flounder,01-09-05,31-10-05,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2005,6,NJ,9999,1,9999,Winter Flounder,01-11-05,31-12-05,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,1,NJ,9999,1,9999,Winter Flounder,01-01-06,28-02-06,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,2,NJ,9999,1,9999,Winter Flounder,01-03-06,22-03-06,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,2,NJ,9999,1,9999,Winter Flounder,23-03-06,30-04-06,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2006,3,NJ,9999,1,9999,Winter Flounder,01-05-06,21-05-06,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2006,3,NJ,9999,1,9999,Winter Flounder,22-05-06,30-06-06,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,4,NJ,9999,1,9999,Winter Flounder,01-07-06,31-08-06,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,5,NJ,9999,1,9999,Winter Flounder,01-09-06,31-10-06,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2006,6,NJ,9999,1,9999,Winter Flounder,01-11-06,31-12-06,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2007,1,NJ,9999,1,9999,Winter Flounder,01-01-07,28-02-07,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2007,2,NJ,9999,1,9999,Winter Flounder,01-03-07,22-03-07,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2007,2,NJ,9999,1,9999,Winter Flounder,23-03-07,30-04-07,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2007,3,NJ,9999,1,9999,Winter Flounder,01-05-07,21-05-07,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2007,3,NJ,9999,1,9999,Winter Flounder,22-05-07,30-06-07,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2007,4,NJ,9999,1,9999,Winter Flounder,01-07-07,31-08-07,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2007,5,NJ,9999,1,9999,Winter Flounder,01-09-07,31-10-07,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2007,6,NJ,9999,1,9999,Winter Flounder,01-11-07,31-12-07,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,1,NJ,9999,1,9999,Winter Flounder,01-01-08,29-02-08,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,2,NJ,9999,1,9999,Winter Flounder,01-03-08,22-03-08,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,2,NJ,9999,1,9999,Winter Flounder,23-03-08,30-04-08,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2008,3,NJ,9999,1,9999,Winter Flounder,01-05-08,21-05-08,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2008,3,NJ,9999,1,9999,Winter Flounder,22-05-08,30-06-08,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,4,NJ,9999,1,9999,Winter Flounder,01-07-08,31-08-08,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,5,NJ,9999,1,9999,Winter Flounder,01-09-08,31-10-08,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2008,6,NJ,9999,1,9999,Winter Flounder,01-11-08,31-12-08,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,1,NJ,9999,1,9999,Winter Flounder,01-01-09,28-02-09,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,2,NJ,9999,1,9999,Winter Flounder,01-03-09,22-03-09,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,2,NJ,9999,1,9999,Winter Flounder,23-03-09,30-04-09,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2009,3,NJ,9999,1,9999,Winter Flounder,01-05-09,21-05-09,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2009,3,NJ,9999,1,9999,Winter Flounder,22-05-09,30-06-09,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,4,NJ,9999,1,9999,Winter Flounder,01-07-09,31-08-09,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,5,NJ,9999,1,9999,Winter Flounder,01-09-09,31-10-09,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2009,6,NJ,9999,1,9999,Winter Flounder,01-11-09,31-12-09,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,1,NJ,9999,1,9999,Winter Flounder,01-01-10,28-02-10,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,2,NJ,9999,1,9999,Winter Flounder,01-03-10,22-03-10,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,2,NJ,9999,1,9999,Winter Flounder,23-03-10,30-04-10,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2010,3,NJ,9999,1,9999,Winter Flounder,01-05-10,21-05-10,,10,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2010,3,NJ,9999,1,9999,Winter Flounder,22-05-10,30-06-10,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,4,NJ,9999,1,9999,Winter Flounder,01-07-10,31-08-10,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,5,NJ,9999,1,9999,Winter Flounder,01-09-10,31-10-10,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2010,6,NJ,9999,1,9999,Winter Flounder,01-11-10,31-12-10,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,1,NJ,9999,1,9999,Winter Flounder,01-01-11,28-02-11,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,2,NJ,9999,1,9999,Winter Flounder,01-03-11,21-03-11,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,2,NJ,9999,1,9999,Winter Flounder,22-03-11,30-04-11,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2011,3,NJ,9999,1,9999,Winter Flounder,01-05-11,21-05-11,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2011,3,NJ,9999,1,9999,Winter Flounder,22-05-11,30-06-11,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,4,NJ,9999,1,9999,Winter Flounder,01-07-11,31-08-11,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,5,NJ,9999,1,9999,Winter Flounder,01-09-11,31-10-11,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2011,6,NJ,9999,1,9999,Winter Flounder,01-11-11,31-12-11,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,1,NJ,9999,1,9999,Winter Flounder,01-01-12,29-02-12,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,2,NJ,9999,1,9999,Winter Flounder,01-03-12,21-03-12,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,2,NJ,9999,1,9999,Winter Flounder,22-03-12,30-04-12,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2012,3,NJ,9999,1,9999,Winter Flounder,01-05-12,21-05-12,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2012,3,NJ,9999,1,9999,Winter Flounder,22-05-12,30-06-12,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,4,NJ,9999,1,9999,Winter Flounder,01-07-12,31-08-12,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,5,NJ,9999,1,9999,Winter Flounder,01-09-12,31-10-12,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2012,6,NJ,9999,1,9999,Winter Flounder,01-11-12,31-12-12,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2013,1,NJ,9999,1,9999,Winter Flounder,01-01-13,28-02-13,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2013,2,NJ,9999,1,9999,Winter Flounder,01-03-13,30-04-13,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2013,3,NJ,9999,1,9999,Winter Flounder,01-05-13,30-06-13,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2013,4,NJ,9999,1,9999,Winter Flounder,01-07-13,31-08-13,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2013,5,NJ,9999,1,9999,Winter Flounder,01-09-13,31-10-13,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2013,6,NJ,9999,1,9999,Winter Flounder,01-11-13,31-12-13,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2014,1,NJ,9999,1,9999,Winter Flounder,01-01-14,28-02-14,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2014,2,NJ,9999,1,9999,Winter Flounder,01-03-14,30-04-14,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2014,3,NJ,9999,1,9999,Winter Flounder,01-05-14,30-06-14,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2014,4,NJ,9999,1,9999,Winter Flounder,01-07-14,31-08-14,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2014,5,NJ,9999,1,9999,Winter Flounder,01-09-14,31-10-14,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2014,6,NJ,9999,1,9999,Winter Flounder,01-11-14,31-12-14,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2015,1,NJ,9999,1,9999,Winter Flounder,01-01-15,28-02-15,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2015,2,NJ,9999,1,9999,Winter Flounder,01-03-15,30-04-15,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2015,3,NJ,9999,1,9999,Winter Flounder,01-05-15,30-06-15,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2015,4,NJ,9999,1,9999,Winter Flounder,01-07-15,31-08-15,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2015,5,NJ,9999,1,9999,Winter Flounder,01-09-15,31-10-15,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2015,6,NJ,9999,1,9999,Winter Flounder,01-11-15,31-12-15,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2016,1,NJ,9999,1,9999,Winter Flounder,01-01-16,29-02-16,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2016,2,NJ,9999,1,9999,Winter Flounder,01-03-16,30-04-16,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2016,3,NJ,9999,1,9999,Winter Flounder,01-05-16,30-06-16,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2016,4,NJ,9999,1,9999,Winter Flounder,01-07-16,31-08-16,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2016,5,NJ,9999,1,9999,Winter Flounder,01-09-16,31-10-16,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2016,6,NJ,9999,1,9999,Winter Flounder,01-11-16,31-12-16,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2017,1,NJ,9999,1,9999,Winter Flounder,01-01-17,28-02-17,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2017,2,NJ,9999,1,9999,Winter Flounder,01-03-17,30-04-17,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2017,3,NJ,9999,1,9999,Winter Flounder,01-05-17,30-06-17,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2017,4,NJ,9999,1,9999,Winter Flounder,01-07-17,31-08-17,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2017,5,NJ,9999,1,9999,Winter Flounder,01-09-17,31-10-17,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2017,6,NJ,9999,1,9999,Winter Flounder,01-11-17,31-12-17,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2018,1,NJ,9999,1,9999,Winter Flounder,01-01-18,28-02-18,,0,0,0,,9999,,9999,,9999,,9999,,9999,0,0,0,,0
,2018,2,NJ,9999,1,9999,Winter Flounder,01-03-18,30-04-18,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2018,3,NJ,9999,1,9999,Winter Flounder,01-05-18,30-06-18,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2018,4,NJ,9999,1,9999,Winter Flounder,01-07-18,31-08-18,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2018,5,NJ,9999,1,9999,Winter Flounder,01-09-18,31-10-18,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,2018,6,NJ,9999,1,9999,Winter Flounder,01-11-18,31-12-18,,2,9999,9999,,9999,,12,,9999,,9999,,9999,0,0,0,,0
,1998,1,DE,9999,1,9999,Winter Flounder,01-01-98,28-02-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1998,2,DE,9999,1,9999,Winter Flounder,01-03-98,30-04-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1998,3,DE,9999,1,9999,Winter Flounder,01-05-98,30-06-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1998,4,DE,9999,1,9999,Winter Flounder,01-07-98,31-08-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1998,5,DE,9999,1,9999,Winter Flounder,01-09-98,31-10-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1998,6,DE,9999,1,9999,Winter Flounder,01-11-98,31-12-98,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,0
,1999,1,DE,9999,1,9999,Winter Flounder,01-01-99,28-02-99,,9999,9999,9999,,9999,,10,,9999,,9999,,9999,0,0,0,,1
